name,country,region,population,revision_id,article_quality
Vinzenz Rüttimann,Switzerland,WESTERN EUROPE,8800000.0,1144171929.0,C
Gregor Rutz,Switzerland,WESTERN EUROPE,8800000.0,1244066056.0,Start
Sergio Salvioni,Switzerland,WESTERN EUROPE,8800000.0,1220215459.0,Start
Alfred Emanuel Sarasin,Switzerland,WESTERN EUROPE,8800000.0,1193089312.0,Stub
Nicolas Théodore de Saussure,Switzerland,WESTERN EUROPE,8800000.0,1245494910.0,GA
Peter-Josef Schallberger,Switzerland,WESTERN EUROPE,8800000.0,1022570699.0,Stub
Josef Scherrer,Switzerland,WESTERN EUROPE,8800000.0,1187270565.0,Stub
Jacob Schmidheiny,Switzerland,WESTERN EUROPE,8800000.0,1240270170.0,Stub
Nicola Siegrist,Switzerland,WESTERN EUROPE,8800000.0,1241393904.0,Stub
André Simonazzi,Switzerland,WESTERN EUROPE,8800000.0,1245560647.0,Start
Vreni Spoerry,Switzerland,WESTERN EUROPE,8800000.0,1249598755.0,Start
Niklaus Friedrich von Steiger,Switzerland,WESTERN EUROPE,8800000.0,1226367351.0,Stub
Silvia Steiner,Switzerland,WESTERN EUROPE,8800000.0,1244496245.0,Stub
Charles-Alexandre Steinhäuslin,Switzerland,WESTERN EUROPE,8800000.0,1134567603.0,Start
Hansjörg Trachsel,Switzerland,WESTERN EUROPE,8800000.0,1019997611.0,Start
Paul Usteri,Switzerland,WESTERN EUROPE,8800000.0,1249591574.0,Start
Vroni Thalmann-Bieri,Switzerland,WESTERN EUROPE,8800000.0,1244066243.0,Start
Eric Weber,Switzerland,WESTERN EUROPE,8800000.0,1244701618.0,GA
Johann Rudolf Wettstein,Switzerland,WESTERN EUROPE,8800000.0,1243370481.0,GA
Louis Wyrsch,Switzerland,WESTERN EUROPE,8800000.0,1244812259.0,GA
Theodor Ab Yberg,Switzerland,WESTERN EUROPE,8800000.0,1162340000.0,Stub
Andrea Zryd,Switzerland,WESTERN EUROPE,8800000.0,1244065975.0,Stub
Sebastian Peregrin Zwyer,Switzerland,WESTERN EUROPE,8800000.0,1234453204.0,Start
Ursula Zybach,Switzerland,WESTERN EUROPE,8800000.0,1244066228.0,Stub
Adil Arslan,Syria,WESTERN ASIA,23200000.000000004,1221969287.0,C
Mohammed Akkad,Syria,WESTERN ASIA,23200000.000000004,1212170538.0,Stub
Sultan al-Atrash,Syria,WESTERN ASIA,23200000.000000004,1249371663.0,C
Ayyash Al-Haj,Syria,WESTERN ASIA,23200000.000000004,1237147110.0,GA
Ghias Barakat,Syria,WESTERN ASIA,23200000.000000004,1194543288.0,C
Subhi Bey Barakat,Syria,WESTERN ASIA,23200000.000000004,1249443896.0,Start
Abdul Qader Barmada,Syria,WESTERN ASIA,23200000.000000004,1207792124.0,Stub
Tawfiq Bay,Syria,WESTERN ASIA,23200000.000000004,1219730900.0,Start
Ibrahim Biro,Syria,WESTERN ASIA,23200000.000000004,1143751897.0,Start
Yusuf Franko Coussa,Syria,WESTERN ASIA,23200000.000000004,1217309774.0,Stub
Amir al-Dandal,Syria,WESTERN ASIA,23200000.000000004,1119046699.0,Start
Abd al-Razzaq al-Dandashi,Syria,WESTERN ASIA,23200000.000000004,1063356756.0,Start
Ahmad Diyab,Syria,WESTERN ASIA,23200000.000000004,1221200569.0,Stub
Hadad-yith'i,Syria,WESTERN ASIA,23200000.000000004,1226253908.0,C
Hisham Marwah,Syria,WESTERN ASIA,23200000.000000004,1190361034.0,Stub
Edmond Al-Homsi,Syria,WESTERN ASIA,23200000.000000004,1160959602.0,Stub
Louay Hussein,Syria,WESTERN ASIA,23200000.000000004,1218353001.0,Start
Ihsan Al Jabri,Syria,WESTERN ASIA,23200000.000000004,1234945394.0,Stub
Jihad Makdissi,Syria,WESTERN ASIA,23200000.000000004,1152065786.0,C
Mohammad Jumah,Syria,WESTERN ASIA,23200000.000000004,1031226079.0,Stub
Sami al-Jundi,Syria,WESTERN ASIA,23200000.000000004,1198776886.0,C
Kamal al-Qassab,Syria,WESTERN ASIA,23200000.000000004,1178981048.0,Stub
Kamil Pasha al-Qudsi,Syria,WESTERN ASIA,23200000.000000004,1179052230.0,Stub
Abdul-Aziz al-Khair,Syria,WESTERN ASIA,23200000.000000004,1250373499.0,C
Fayez al-Khoury,Syria,WESTERN ASIA,23200000.000000004,1225987131.0,Stub
Mar'i Pasha al-Mallah,Syria,WESTERN ASIA,23200000.000000004,1210271884.0,Start
Hrant Maloyan,Syria,WESTERN ASIA,23200000.000000004,1250311867.0,C
Antun Maqdisi,Syria,WESTERN ASIA,23200000.000000004,1012298345.0,Start
Mahmoud Ahmad Marei,Syria,WESTERN ASIA,23200000.000000004,1230265066.0,Stub
Muhammad Talab Hilal,Syria,WESTERN ASIA,23200000.000000004,1177246555.0,C
Mustafa al-Mousa,Syria,WESTERN ASIA,23200000.000000004,1232328719.0,Stub
Mustafa al-Siba'i,Syria,WESTERN ASIA,23200000.000000004,1222139654.0,Start
Shukri al-Quwatli,Syria,WESTERN ASIA,23200000.000000004,1249646378.0,FA
Nasim al-Safarjalani,Syria,WESTERN ASIA,23200000.000000004,1170899887.0,Start
Salem al-Meslet,Syria,WESTERN ASIA,23200000.000000004,1233316986.0,Stub
Muhammad al-Sufi,Syria,WESTERN ASIA,23200000.000000004,1240829022.0,C
Mohammad Farouk Tayfour,Syria,WESTERN ASIA,23200000.000000004,1227582547.0,Stub
Huang Chaoqin,Taiwan,EAST ASIA,23400000.0,1224455287.0,C
Li Huang,Taiwan,EAST ASIA,23400000.0,1213839588.0,C
Lin Tze-luen,Taiwan,EAST ASIA,23400000.0,1246285698.0,Stub
Liu Yongfu,Taiwan,EAST ASIA,23400000.0,1206475050.0,C
Chiu Feng-chia,Taiwan,EAST ASIA,23400000.0,1235021705.0,Start
Jay N. Shih,Taiwan,EAST ASIA,23400000.0,1191671988.0,Start
Wu Fang-ming,Taiwan,EAST ASIA,23400000.0,1243517167.0,Start
Wu Heling,Taiwan,EAST ASIA,23400000.0,1226731801.0,C
Xie Jieshi,Taiwan,EAST ASIA,23400000.0,1232710892.0,Start
Zheng Kezang,Taiwan,EAST ASIA,23400000.0,1234135483.0,Start
Olimzhon Boboyev,Tajikistan,CENTRAL ASIA,10200000.0,1161594734.0,Stub
Torokul Dzhanuzakov,Tajikistan,CENTRAL ASIA,10200000.0,1242155530.0,C
Mahmadali Hayit,Tajikistan,CENTRAL ASIA,10200000.0,1177322940.0,Start
Muhiddin Kabiri,Tajikistan,CENTRAL ASIA,10200000.0,1228369923.0,C
Umarali Kuvvatov,Tajikistan,CENTRAL ASIA,10200000.0,1220293678.0,GA
Bobo Makhamov,Tajikistan,CENTRAL ASIA,10200000.0,1250343350.0,Start
Maksud Ibragimov,Tajikistan,CENTRAL ASIA,10200000.0,1250091255.0,Start
Nusratullo Maksum,Tajikistan,CENTRAL ASIA,10200000.0,1248230055.0,Stub
Abduhalim Nazarzoda,Tajikistan,CENTRAL ASIA,10200000.0,1244341302.0,Start
Alim Sherzamonov,Tajikistan,CENTRAL ASIA,10200000.0,1220345957.0,Start
Shirinsho Shotemur,Tajikistan,CENTRAL ASIA,10200000.0,1242146416.0,C
Bozor Sobir,Tajikistan,CENTRAL ASIA,10200000.0,1205364044.0,B
Shukhrat Sultonov,Tajikistan,CENTRAL ASIA,10200000.0,1193501274.0,C
Nur Tabar,Tajikistan,CENTRAL ASIA,10200000.0,1135059804.0,Stub
Timothy Apiyo,Tanzania,EASTERN AFRICA,67400000.0,1235330925.0,Stub
Jumaa Aweso,Tanzania,EASTERN AFRICA,67400000.0,1237150214.0,Start
Hussein Bashe,Tanzania,EASTERN AFRICA,67400000.0,1245156735.0,Start
Maurice Henry Dorman,Tanzania,EASTERN AFRICA,67400000.0,1245480733.0,Start
Fundikira III,Tanzania,EASTERN AFRICA,67400000.0,1174880016.0,Start
Josephat Gwajima,Tanzania,EASTERN AFRICA,67400000.0,1166437594.0,Start
Issa Kassim Issa,Tanzania,EASTERN AFRICA,67400000.0,1138540336.0,Stub
Bonnah Kaluwa,Tanzania,EASTERN AFRICA,67400000.0,1184183821.0,Start
Michael Kamaliza,Tanzania,EASTERN AFRICA,67400000.0,1242314566.0,Stub
Jeremiah Kasambala,Tanzania,EASTERN AFRICA,67400000.0,1214791663.0,Start
Hemed Khamis,Tanzania,EASTERN AFRICA,67400000.0,1065741571.0,Stub
Adam Kimbisa,Tanzania,EASTERN AFRICA,67400000.0,1152096144.0,Stub
Saed Kubenea,Tanzania,EASTERN AFRICA,67400000.0,1145252802.0,Stub
Elias John Kwandikwa,Tanzania,EASTERN AFRICA,67400000.0,1232074429.0,Start
Theddy Ladislaus,Tanzania,EASTERN AFRICA,67400000.0,1238999184.0,Start
Michael C. Latham,Tanzania,EASTERN AFRICA,67400000.0,1174105516.0,Start
Paul Makonda,Tanzania,EASTERN AFRICA,67400000.0,1234668593.0,Start
Julie Manning,Tanzania,EASTERN AFRICA,67400000.0,1216899017.0,Start
Salome Joseph Mbatia,Tanzania,EASTERN AFRICA,67400000.0,1152809878.0,Start
Ruth Hiyob Mollel,Tanzania,EASTERN AFRICA,67400000.0,1158305325.0,Start
Ibrahim Saidi Rashidi Msabaha,Tanzania,EASTERN AFRICA,67400000.0,1209101831.0,Stub
Albert Msando,Tanzania,EASTERN AFRICA,67400000.0,1218472050.0,Stub
John Mwakangale,Tanzania,EASTERN AFRICA,67400000.0,1248614235.0,B
Juma Mwapachu,Tanzania,EASTERN AFRICA,67400000.0,1245069740.0,Start
Abdullah Mwinyi,Tanzania,EASTERN AFRICA,67400000.0,1167472782.0,Start
Asanterabi Zephaniah Nsilo Swai,Tanzania,EASTERN AFRICA,67400000.0,1152270041.0,Start
Mateo Qares,Tanzania,EASTERN AFRICA,67400000.0,1244548143.0,Stub
Augustino Ramadhani,Tanzania,EASTERN AFRICA,67400000.0,1175656782.0,B
Catherine Ruge,Tanzania,EASTERN AFRICA,67400000.0,1104077288.0,Start
Festo Sanga,Tanzania,EASTERN AFRICA,67400000.0,1207830108.0,Start
Abdallah Ulega,Tanzania,EASTERN AFRICA,67400000.0,1237192582.0,Stub
Mwita Waitara,Tanzania,EASTERN AFRICA,67400000.0,1175946667.0,Stub
Akanat Promphan,Thailand,SOUTHEAST ASIA,66000000.0,1246144492.0,Start
Borwornsak Uwanno,Thailand,SOUTHEAST ASIA,66000000.0,1164622554.0,C
Bunsong Noisophon,Thailand,SOUTHEAST ASIA,66000000.0,1250305357.0,Stub
Chada Thaiseth,Thailand,SOUTHEAST ASIA,66000000.0,1248956827.0,Stub
Chaithawat Tulathon,Thailand,SOUTHEAST ASIA,66000000.0,1250055355.0,GA
Charoen Suepsaeng,Thailand,SOUTHEAST ASIA,66000000.0,1232708031.0,Stub
Chatchawal Kong-udom,Thailand,SOUTHEAST ASIA,66000000.0,1167987847.0,Stub
Chob Yodkaew,Thailand,SOUTHEAST ASIA,66000000.0,1067190492.0,Stub
Cholnan Srikaew,Thailand,SOUTHEAST ASIA,66000000.0,1235669240.0,C
Chonthicha Jaengraew,Thailand,SOUTHEAST ASIA,66000000.0,1225928531.0,C
Chuwit Chitsakul,Thailand,SOUTHEAST ASIA,66000000.0,1067190867.0,Start
Hangthong Thammawattana,Thailand,SOUTHEAST ASIA,66000000.0,1233611324.0,C
Kasidej Chutimant,Thailand,SOUTHEAST ASIA,66000000.0,1223927680.0,C
Khrong Chandawong,Thailand,SOUTHEAST ASIA,66000000.0,1126977537.0,C
Kriangkrai Srirak,Thailand,SOUTHEAST ASIA,66000000.0,1250305248.0,Stub
Maris Sangiampongsa,Thailand,SOUTHEAST ASIA,66000000.0,1247198623.0,Start
Mongkol Surasajja,Thailand,SOUTHEAST ASIA,66000000.0,1250305183.0,Stub
Natthaphong Ruengpanyawut,Thailand,SOUTHEAST ASIA,66000000.0,1249112392.0,GA
Nukun Prachuapmo,Thailand,SOUTHEAST ASIA,66000000.0,1233734595.0,Stub
Padipat Suntiphada,Thailand,SOUTHEAST ASIA,66000000.0,1246289890.0,C
Pallop Pinmanee,Thailand,SOUTHEAST ASIA,66000000.0,1232802124.0,C
Phayom Chulanont,Thailand,SOUTHEAST ASIA,66000000.0,1244304302.0,Start
Pichit Chuenban,Thailand,SOUTHEAST ASIA,66000000.0,1245657061.0,C
Pita Limjaroenrat,Thailand,SOUTHEAST ASIA,66000000.0,1248769737.0,FA
Rangsiman Rome,Thailand,SOUTHEAST ASIA,66000000.0,1249147389.0,Start
Rukchanok Srinork,Thailand,SOUTHEAST ASIA,66000000.0,1239869578.0,Start
Samak Jalikula,Thailand,SOUTHEAST ASIA,66000000.0,1229939327.0,Stub
Sang Phathanothai,Thailand,SOUTHEAST ASIA,66000000.0,1246817296.0,Start
Sereepisuth Temeeyaves,Thailand,SOUTHEAST ASIA,66000000.0,1245656316.0,C
Singsuk Singpai,Thailand,SOUTHEAST ASIA,66000000.0,1236210717.0,Stub
So Sethaputra,Thailand,SOUTHEAST ASIA,66000000.0,1243909413.0,GA
Sodsai Rungphothong,Thailand,SOUTHEAST ASIA,66000000.0,1223116979.0,Stub
Sophon Suphapong,Thailand,SOUTHEAST ASIA,66000000.0,1056597902.0,Stub
Suchatvee Suwansawat,Thailand,SOUTHEAST ASIA,66000000.0,1175896229.0,GA
Surangkana Wayuparb,Thailand,SOUTHEAST ASIA,66000000.0,1248232277.0,C
Suriya Chindawongse,Thailand,SOUTHEAST ASIA,66000000.0,1249276735.0,Start
Sutin Klungsang,Thailand,SOUTHEAST ASIA,66000000.0,1250403525.0,Start
Teerakiat Jaroensettasin,Thailand,SOUTHEAST ASIA,66000000.0,1241986465.0,Stub
Thamanat Prompow,Thailand,SOUTHEAST ASIA,66000000.0,1245657040.0,B
Tiang Sirikhanth,Thailand,SOUTHEAST ASIA,66000000.0,1227006295.0,Start
Vichien Khaokham,Thailand,SOUTHEAST ASIA,66000000.0,1192271750.0,Stub
Luang Wichitwathakan,Thailand,SOUTHEAST ASIA,66000000.0,1250036285.0,C
Yat Hwaidi,Thailand,SOUTHEAST ASIA,66000000.0,1130454039.0,Stub
Jacques Amouzou,Togo,WESTERN AFRICA,9100000.0,1236879215.0,Start
Myriam Dossou D'Almeida,Togo,WESTERN AFRICA,9100000.0,1244179914.0,Start
Issifou Tabiou Taffa,Togo,WESTERN AFRICA,9100000.0,1181550325.0,Start
Kodjo Amegnisso Tossou,Togo,WESTERN AFRICA,9100000.0,1236879216.0,Stub
Clément Nyaletsossi Voule,Togo,WESTERN AFRICA,9100000.0,1230364278.0,Start
Sani Yaya,Togo,WESTERN AFRICA,9100000.0,1194998590.0,Start
Solomone Ula Ata,Tonga,OCEANIA,100000.0,1245416558.0,Start
Shirley Waldemar Baker,Tonga,OCEANIA,100000.0,1242004639.0,C
Enele Maʻafu,Tonga,OCEANIA,100000.0,1186703938.0,C
Siaosi Tukuʻaho,Tonga,OCEANIA,100000.0,1230153470.0,Stub
Semisi Sika,Tonga,OCEANIA,100000.0,1224037686.0,Start
Sione Tupou Mateialona,Tonga,OCEANIA,100000.0,1222110849.0,Stub
Siosateki Tonga,Tonga,OCEANIA,100000.0,1222110851.0,Stub
Tevita Tuʻivakano,Tonga,OCEANIA,100000.0,1236426768.0,Stub
Viliami Tupoulahi Mailefihi Tuku'aho,Tonga,OCEANIA,100000.0,1233799663.0,C
ʻUluvalu,Tonga,OCEANIA,100000.0,1233799725.0,Start
Henry Alcazar,Trinidad and Tobago,CARIBBEAN,1400000.0,1248439386.0,C
James Biggart,Trinidad and Tobago,CARIBBEAN,1400000.0,1215233929.0,C
Cyrus Prudhomme David,Trinidad and Tobago,CARIBBEAN,1400000.0,1248439529.0,C
William Demas,Trinidad and Tobago,CARIBBEAN,1400000.0,1213038644.0,Stub
Gypsy (calypsonian),Trinidad and Tobago,CARIBBEAN,1400000.0,1189251189.0,Start
Isaac Hope,Trinidad and Tobago,CARIBBEAN,1400000.0,1248439642.0,Start
Rudranath Indarsingh,Trinidad and Tobago,CARIBBEAN,1400000.0,1159203982.0,Start
Martin Joseph,Trinidad and Tobago,CARIBBEAN,1400000.0,1161562698.0,Start
Kenneth Lalla,Trinidad and Tobago,CARIBBEAN,1400000.0,1242612498.0,Stub
Emmanuel Mzumbo Lazare,Trinidad and Tobago,CARIBBEAN,1400000.0,1248439114.0,C
Randall Mitchell,Trinidad and Tobago,CARIBBEAN,1400000.0,1240295547.0,C
Arnold Piggott,Trinidad and Tobago,CARIBBEAN,1400000.0,1071023974.0,Stub
"David Pitt, Baron Pitt of Hampstead",Trinidad and Tobago,CARIBBEAN,1400000.0,1246927282.0,C
Kevin Ramnarine,Trinidad and Tobago,CARIBBEAN,1400000.0,1244729200.0,Stub
Richie Sookhai,Trinidad and Tobago,CARIBBEAN,1400000.0,1246751731.0,Start
Sarran Teelucksingh,Trinidad and Tobago,CARIBBEAN,1400000.0,1185047119.0,GA
Ronald Jay Williams,Trinidad and Tobago,CARIBBEAN,1400000.0,1180617130.0,C
Hugh Wooding,Trinidad and Tobago,CARIBBEAN,1400000.0,1152937955.0,Start
Habib Achour,Tunisia,NORTHERN AFRICA,11900000.0,1029574553.0,Stub
Mekki Aloui,Tunisia,NORTHERN AFRICA,11900000.0,1041433441.0,Stub
Ferjani Bel Haj Ammar,Tunisia,NORTHERN AFRICA,11900000.0,1227259078.0,Stub
Chedly Ayari,Tunisia,NORTHERN AFRICA,11900000.0,1246267692.0,C
Mahmoud Ben Ayed,Tunisia,NORTHERN AFRICA,11900000.0,1121659355.0,C
Mounir Baatour,Tunisia,NORTHERN AFRICA,11900000.0,1247446269.0,Start
Selma Baccar,Tunisia,NORTHERN AFRICA,11900000.0,1229550928.0,C
Yadh Ben Achour,Tunisia,NORTHERN AFRICA,11900000.0,1206421193.0,C
Nizar Ben Néji,Tunisia,NORTHERN AFRICA,11900000.0,1250502457.0,GA
Ahmed Ben Salah,Tunisia,NORTHERN AFRICA,11900000.0,1188901992.0,C
Leila Ben-Gacem,Tunisia,NORTHERN AFRICA,11900000.0,1246280549.0,C
Mohamed Nejib Berriche,Tunisia,NORTHERN AFRICA,11900000.0,1157691325.0,Stub
Khemais Chammari,Tunisia,NORTHERN AFRICA,11900000.0,1245069775.0,Start
Ghazi Chaouachi,Tunisia,NORTHERN AFRICA,11900000.0,1213401513.0,Stub
Ali Chaouch,Tunisia,NORTHERN AFRICA,11900000.0,1101144527.0,Start
Mohamed Charfi,Tunisia,NORTHERN AFRICA,11900000.0,1173466957.0,Start
Mohamed Messaoud Chebbi,Tunisia,NORTHERN AFRICA,11900000.0,1250364062.0,Stub
Ahmad ibn Abi Diyaf,Tunisia,NORTHERN AFRICA,11900000.0,1192641571.0,B
Mahmoud Djellouli,Tunisia,NORTHERN AFRICA,11900000.0,1231151585.0,Start
Kamel Feki,Tunisia,NORTHERN AFRICA,11900000.0,1225752455.0,Start
Mohamed Salah Fliss,Tunisia,NORTHERN AFRICA,11900000.0,1227258994.0,C
Mohamed Ghannouchi,Tunisia,NORTHERN AFRICA,11900000.0,1245419804.0,C
Rached Ghannouchi,Tunisia,NORTHERN AFRICA,11900000.0,1234345585.0,GA
Sadok Ghileb,Tunisia,NORTHERN AFRICA,11900000.0,1188912669.0,Stub
Nebiha Gueddana,Tunisia,NORTHERN AFRICA,11900000.0,1241733211.0,C
Mezri Haddad,Tunisia,NORTHERN AFRICA,11900000.0,1245069779.0,C
Radhia Haddad,Tunisia,NORTHERN AFRICA,11900000.0,1216518217.0,Start
Ali Bach Hamba,Tunisia,NORTHERN AFRICA,11900000.0,1058096753.0,Start
Olfa Hamdi,Tunisia,NORTHERN AFRICA,11900000.0,1250280459.0,C
Mohamed Hechmi Hamdi,Tunisia,NORTHERN AFRICA,11900000.0,1245975915.0,Start
Kamel Idir,Tunisia,NORTHERN AFRICA,11900000.0,1241821686.0,Start
Chaima Issa,Tunisia,NORTHERN AFRICA,11900000.0,1247869012.0,Start
Kamel Jendoubi,Tunisia,NORTHERN AFRICA,11900000.0,1246278868.0,C
Faten Kallel,Tunisia,NORTHERN AFRICA,11900000.0,1149042387.0,Start
Ibrahim Kassas,Tunisia,NORTHERN AFRICA,11900000.0,1006730604.0,Stub
Othman Kechrid,Tunisia,NORTHERN AFRICA,11900000.0,1098427519.0,Start
Omezzine Khelifa,Tunisia,NORTHERN AFRICA,11900000.0,1214165443.0,Start
Khemaïs Ksila,Tunisia,NORTHERN AFRICA,11900000.0,1221638129.0,Start
Slaheddine Maaoui,Tunisia,NORTHERN AFRICA,11900000.0,1166428712.0,Start
Selma Hédia Mabrouk,Tunisia,NORTHERN AFRICA,11900000.0,1246290691.0,GA
Zouhair Maghzaoui,Tunisia,NORTHERN AFRICA,11900000.0,1250280157.0,Start
Seifeddine Makhlouf,Tunisia,NORTHERN AFRICA,11900000.0,1238913743.0,Stub
Mohamed Masmoudi,Tunisia,NORTHERN AFRICA,11900000.0,1227259218.0,Stub
Mustapha Masmoudi,Tunisia,NORTHERN AFRICA,11900000.0,1156977351.0,Stub
Tarak Mekki,Tunisia,NORTHERN AFRICA,11900000.0,1061580986.0,Start
Ahmed Mestiri,Tunisia,NORTHERN AFRICA,11900000.0,1246087732.0,C
Naceur Ben Jaâfar,Tunisia,NORTHERN AFRICA,11900000.0,994431648.0,C
Mahmud Qabadu,Tunisia,NORTHERN AFRICA,11900000.0,1174232532.0,B
Giuseppe Raffo,Tunisia,NORTHERN AFRICA,11900000.0,1246019865.0,C
Mustapha Saheb Ettabaa,Tunisia,NORTHERN AFRICA,11900000.0,1227721793.0,Start
Salah Farhat,Tunisia,NORTHERN AFRICA,11900000.0,1177418574.0,C
Saïda Sassi,Tunisia,NORTHERN AFRICA,11900000.0,1126876949.0,Start
Béchir Sfar,Tunisia,NORTHERN AFRICA,11900000.0,1223510711.0,GA
Tahar Sfar,Tunisia,NORTHERN AFRICA,11900000.0,1130378402.0,C
Ahmed Tlili,Tunisia,NORTHERN AFRICA,11900000.0,1100681508.0,C
Imed Trabelsi,Tunisia,NORTHERN AFRICA,11900000.0,1249332314.0,C
Mohamed Larbi Zarrouk,Tunisia,NORTHERN AFRICA,11900000.0,1129748425.0,Start
Ali Zouaoui,Tunisia,NORTHERN AFRICA,11900000.0,1061578606.0,Stub
Avni Akyol,Turkey,WESTERN ASIA,85600000.0,1237450327.0,Start
Ali Cenani,Turkey,WESTERN ASIA,85600000.0,1182769386.0,Start
Cihan Alptekin,Turkey,WESTERN ASIA,85600000.0,1230258434.0,Stub
Kadri Altay,Turkey,WESTERN ASIA,85600000.0,1151924336.0,Stub
Fahrettin Altun,Turkey,WESTERN ASIA,85600000.0,1238177958.0,Start
Oğuzhan Asiltürk,Turkey,WESTERN ASIA,85600000.0,1220948663.0,Start
Can Atalay,Turkey,WESTERN ASIA,85600000.0,1238041206.0,C
Aziz Feyzi Pirinççizâde,Turkey,WESTERN ASIA,85600000.0,1240060888.0,C
Abdurrahman Başkan,Turkey,WESTERN ASIA,85600000.0,1244340264.0,Start
Hasan Basri Güzeloğlu,Turkey,WESTERN ASIA,85600000.0,1127239489.0,Stub
Fahri Batıca,Turkey,WESTERN ASIA,85600000.0,1186977472.0,Start
Tuna Bekleviç,Turkey,WESTERN ASIA,85600000.0,1243748348.0,C
Cemil Bilsel,Turkey,WESTERN ASIA,85600000.0,1133276392.0,Start
Ahmet Çakır,Turkey,WESTERN ASIA,85600000.0,1182493796.0,Stub
Remzi Çayır,Turkey,WESTERN ASIA,85600000.0,1214244776.0,Start
Davut Gül,Turkey,WESTERN ASIA,85600000.0,1173826642.0,Stub
Tuncay Dinç,Turkey,WESTERN ASIA,85600000.0,1134880777.0,Start
Edip Rüştü Akyürek,Turkey,WESTERN ASIA,85600000.0,1179931463.0,Start
Eyüp Sabri Hayırlıoğlu,Turkey,WESTERN ASIA,85600000.0,1187249708.0,Stub
Ali Fidan,Turkey,WESTERN ASIA,85600000.0,1152791145.0,Start
Taha Genç,Turkey,WESTERN ASIA,85600000.0,1137121904.0,Start
Hasan Reşit Tankut,Turkey,WESTERN ASIA,85600000.0,1177411296.0,C
Hayati Vasfi Taşyürek,Turkey,WESTERN ASIA,85600000.0,1231639260.0,Stub
Atıf Kamçıl,Turkey,WESTERN ASIA,85600000.0,1247775262.0,C
İmran Kılıç,Turkey,WESTERN ASIA,85600000.0,1239393595.0,Stub
Ertuğrul Mat,Turkey,WESTERN ASIA,85600000.0,1094920450.0,Start
Mehmet Fatih Kacır,Turkey,WESTERN ASIA,85600000.0,1231760594.0,C
Mehmet Kamaç,Turkey,WESTERN ASIA,85600000.0,1225795702.0,Start
Hafız Mehmet,Turkey,WESTERN ASIA,85600000.0,1181458862.0,C
Abdurrahman Melek,Turkey,WESTERN ASIA,85600000.0,1168959559.0,Start
Kemal Memişoğlu,Turkey,WESTERN ASIA,85600000.0,1241567207.0,Start
Mustafa Arif Deymer,Turkey,WESTERN ASIA,85600000.0,1188785915.0,Start
Memduh Oğuz,Turkey,WESTERN ASIA,85600000.0,1195440301.0,Start
Yaşar Okuyan,Turkey,WESTERN ASIA,85600000.0,1196341560.0,Stub
Saruhan Oluç,Turkey,WESTERN ASIA,85600000.0,1225795488.0,Start
Fuat Necati Öncel,Turkey,WESTERN ASIA,85600000.0,1242630061.0,Start
Cahit Ortaç,Turkey,WESTERN ASIA,85600000.0,1245187366.0,Stub
Osman Nuri Önügören,Turkey,WESTERN ASIA,85600000.0,1224764843.0,Start
Faik Ali Ozansoy,Turkey,WESTERN ASIA,85600000.0,1216283155.0,C
Vahdettin Özkan,Turkey,WESTERN ASIA,85600000.0,1188253409.0,Start
Osman Pamukoğlu,Turkey,WESTERN ASIA,85600000.0,1250439502.0,Stub
Musa Piroğlu,Turkey,WESTERN ASIA,85600000.0,1177440142.0,Start
Reşit Ronabar,Turkey,WESTERN ASIA,85600000.0,1244392309.0,Stub
Kader Sevinc,Turkey,WESTERN ASIA,85600000.0,1121471206.0,Stub
Hüseyin Sungur,Turkey,WESTERN ASIA,85600000.0,1174624081.0,Stub
Kemal Tekden,Turkey,WESTERN ASIA,85600000.0,1065754568.0,Stub
Mustafa Timisi,Turkey,WESTERN ASIA,85600000.0,1186546821.0,Start
Turgut Okyay,Turkey,WESTERN ASIA,85600000.0,1177331982.0,Start
Ziya Uğur,Turkey,WESTERN ASIA,85600000.0,1204765244.0,Stub
Suut Kemal Yetkin,Turkey,WESTERN ASIA,85600000.0,1226600345.0,Start
Serdar Hüseyin Yıldırım,Turkey,WESTERN ASIA,85600000.0,1238772936.0,Stub
Ahmet Reyiz Yılmaz,Turkey,WESTERN ASIA,85600000.0,1060518774.0,Start
Baha Cemal Zağra,Turkey,WESTERN ASIA,85600000.0,1174623790.0,Stub
Khalnazar Agakhanov,Turkmenistan,CENTRAL ASIA,7100000.0,1193501932.0,Stub
Kasymguly Babaýew,Turkmenistan,CENTRAL ASIA,7100000.0,1194339647.0,C
Suhan Babaýew,Turkmenistan,CENTRAL ASIA,7100000.0,1241838265.0,Stub
Saparmyrat Batyrow,Turkmenistan,CENTRAL ASIA,7100000.0,1237699388.0,Stub
Ashyrguly Begliyev,Turkmenistan,CENTRAL ASIA,7100000.0,1154766714.0,Start
Annaguly Deryayev,Turkmenistan,CENTRAL ASIA,7100000.0,1245384737.0,Stub
Mammetmyrat Geldinyyazov,Turkmenistan,CENTRAL ASIA,7100000.0,1138728249.0,Stub
Dangatar Köpekow,Turkmenistan,CENTRAL ASIA,7100000.0,1240230934.0,Start
Kurban Permanov,Turkmenistan,CENTRAL ASIA,7100000.0,1225139591.0,Start
Akmyrat Rejepow,Turkmenistan,CENTRAL ASIA,7100000.0,1106343655.0,Stub
Ata Serdarow,Turkmenistan,CENTRAL ASIA,7100000.0,1183327657.0,Start
